136,EPIC 212587672 b,1053,1.46,12.487,2019,Super Earth,1.12,Unknown,15.3,0,EPIC 212587672,Transit,,,13h41m46.73s,-10d51m44.8s,,0.95,,11.42898339
137,EPIC 212737443 b,1133,7.2,14.836,2019,Neptune-like,2.5872,0.098 AU,13.6,0.2,EPIC 212737443,Transit,89.071,,13h36m53.21s,-07d19m05.3s,4684,0.69,0.67,10.56241635
138,EPIC 212737443 c,1133,7.7,14.836,2019,Neptune-like,2.688,0.28 AU,65.6,0.2,EPIC 212737443,Transit,89.63,,13h36m53.21s,-07d19m05.3s,4684,0.69,0.67,10.46460856
139,EPIC 220554210 c,1638,2.79,14.042,2019,Super Earth,1.48,Unknown,0.7,0,K2-282,Transit,,,00h53m43.68s,+07d59m43.1s,,0.94,,12.5075303
140,EPIC 220674823 b,803,7.72,12.102,2016,Super Earth,1.82,0.0134,0.6,0,EPIC 220674823,Transit,,,00h52m19.15s,+10d47m40.9s,5617,0.97,0.98,22.88575875
141,EPIC 220674823 c,803,5.8,12.102,2016,Neptune-like,2.7328,0.1091 AU,13.3,0.18,EPIC 220674823,Transit,,,00h52m19.15s,+10d47m40.9s,5617,0.97,0.98,7.626110377
142,EPIC 246851721 b,1098,951,11.439,2018,Gas Giant,11.7712,0.07229 AU,6.2,0,EPIC 246851721,Transit,86.21,3.1,05h15m40.74s,+16d16m43.5s,6202,1.32,1.59,67.39533412
143,EPIC 248847494 b,1827,4121,12.416,2018,Gas Giant,12.432,4.5 AU,3650,0,EPIC 248847494,Transit,89.87,,10h37m33.42s,+11d50m33.8s,4898,0.9,2.7,261.8251752
144,EPIC 249893012 b,1058,8.75,11.428,2020,Super Earth,1.95,0.047,3.6,0.06,EPIC 249893012,Transit,86.14,6.39,15h12m59.57s,-16d43m28.3s,5430,1.05,1.71,22.59589883
145,EPIC 249893012 c,1058,14.67,11.428,2020,Neptune-like,3.6624,0.13 AU,15.6,0.07,EPIC 249893012,Transit,87.94,1.62,15h12m59.57s,-16d43m28.3s,5430,1.05,1.71,10.73963087
146,EPIC 249893012 d,1058,10.18,11.428,2020,Neptune-like,3.9424,0.22 AU,35.7,0.15,EPIC 249893012,Transit,89.47,0.91,15h12m59.57s,-16d43m28.3s,5430,1.05,1.71,6.431572905
147,Epsilon Coronae Borealis b,228,2123.9,4.15,2012,Gas Giant,12.656,1.3 AU,417.9,0.11,eps CrB,Radial Velocity,,,15h57m35.25s,+26d52m40.4s,4406,1.7,21,130.2062778
148,Epsilon Eridani b,11,247.26,3.82,2000,Gas Giant,13.888,3.39 AU,2701,0.07,eps Eri,Radial Velocity,89,,03h32m55.84s,-09d27m29.7s,,0.78,,12.58824655
149,Epsilon Indi A b,12,1030.25,4.69,2019,Gas Giant,13.104,11.55 AU,16498,0.26,eps Ind A,Radial Velocity,64.25,,22h03m21.66s,-56d47m09.5s,,0.75,,58.91496792
150,Epsilon Tauri b,161,2409.2,3.54,2006,Gas Giant,12.656,1.93 AU,584,0.15,eps Tau,Radial Velocity,,,04h28m37.00s,+19d10m49.6s,4901,2.7,13.7,147.6966733
151,FU Tauri b,457,5072,20.48,2008,Gas Giant,12.208,800.0 AU,36956542,0,FU Tau,Imaging,,,04h23m35.74s,+25d02m59.6s,2838,0.05,,334.1804157
152,G 9-40 b,91,4.76,13.823,2019,Super Earth,2.025,0.0385,5.7,0,G 9-40,Transit,88.57,,08h58m52.35s,+21d04m33.8s,3348,0.29,0.31,11.39849961
153,Gamma 1 Leonis b,126,2783.26,1.98,2009,Gas Giant,12.544,1.19 AU,428.5,0.14,gam 1 Leo,Radial Velocity,,,10h19m58.36s,+19d50m29.4s,4330,1.23,31.88,173.6890655
154,Gamma Cephei b,44,586.45,3.21,2003,Gas Giant,13.44,2.05 AU,912.5,0.05,gam Cep,Radial Velocity,,,23h39m20.85s,+77d37m56.2s,,1.4,4.9,31.88036202
155,Gamma Librae b,155,323.34,3.91,2018,Gas Giant,13.776,1.24 AU,415.2,0.21,gam Lib,Radial Velocity,,,15h35m31.58s,-14d47m22.3s,4822,1.47,11.1,16.7303088
156,Gamma Librae c,155,1451.86,3.91,2018,Gas Giant,12.88,2.17 AU,949,0.06,gam Lib,Radial Velocity,,,15h35m31.58s,-14d47m22.3s,4822,1.47,11.1,85.93771566
157,GJ 1061 b,12,1.37,13.06,2020,Super Earth,1.1,0.021,3.2,< 0.31,GJ 1061,Radial Velocity,,,03h35m59.72s,-44d30m45.5s,2953,0.12,0.16,11.11798255
158,GJ 1061 c,12,1.74,13.06,2020,Super Earth,1.18,0.035,6.7,< 0.29,GJ 1061,Radial Velocity,,,03h35m59.72s,-44d30m45.5s,2953,0.12,0.16,12.27088892
159,GJ 1061 d,12,1.64,13.06,2020,Super Earth,1.16,0.054,13,< 0.53,GJ 1061,Radial Velocity,,,03h35m59.72s,-44d30m45.5s,2953,0.12,0.16,11.96791954
160,GJ 1132 b,41,1.66,13.49,2015,Super Earth,1.13,0.0153,1.6,0.22,GJ 1132,Transit,,6.3,10h14m51.78s,-47d09m24.2s,3270,0.18,0.21,12.76562235
161,GJ 1132 c,41,2.64,13.49,2018,Super Earth,1.43,0.0476,8.9,< 0.27,GJ 1132,Radial Velocity,,,10h14m51.78s,-47d09m24.2s,3270,0.18,0.21,12.6771796
162,GJ 1148 b,36,96.44725,11.92,2010,Gas Giant,11.984,0.166 AU,41.4,0.38,GJ 1148,Radial Velocity,,,11h41m44.63s,+42d45m07.1s,3264,0.35,0.4,6.594426615
163,GJ 1148 c,36,67.88238,11.92,2017,Gas Giant,9.6992,0.912 AU,547.5,0.34,GJ 1148,Radial Velocity,,,11h41m44.63s,+42d45m07.1s,3264,0.35,0.4,7.085590059
164,GJ 1214 b,48,6.26125,15.1,2009,Neptune-like,2.8448,0.01411 AU,1.6,0,GJ 1214,Transit,88.17,1.49,17h15m18.92s,+04d57m50.1s,3026,0.15,0.22,7.597108997
165,GJ 1252 b,66,2.09,12.193,2020,Super Earth,1.193,0.00916,0.5,0,GJ 1252,Transit,85,,20h27m42.06s,-56d27m25.2s,3458,0.38,0.39,14.41969884
166,GJ 1265 b,33,7.4,13.57,2018,Neptune-like,2.6208,0.026 AU,3.7,0.04,GJ 1265,Radial Velocity,,,22h13m42.88s,-17d41m08.8s,3236,0.18,0.19,10.57924685
167,GJ 143 b,53,22.7,7.87,2019,Neptune-like,2.6096,0.1915 AU,35.6,0.19,GJ 143,Transit,89.33,7,03h26m59.22s,-63d29m56.8s,4640,0.73,0.69,32.731715
168,GJ 15 A b,12,3.03,8.08,2014,Super Earth,1.55,0.072,11.4,0.09,GJ 15 A,Radial Velocity,,,00h18m22.89s,+44d01m22.6s,3607,0.38,0.38,12.38425892
169,GJ 15 A c,12,36,8.08,2018,Neptune-like,6.664,5.4 AU,7592,0.27,GJ 15 A,Radial Velocity,,,00h18m22.89s,+44d01m22.6s,3607,0.38,0.38,7.960187823
170,GJ 160.2 b,84,10.2,9.68,2014,Neptune-like,3.1696,0.053 AU,5.2,0.06,GJ 160.2,Radial Velocity,,,04h06m34.84s,-20d51m11.2s,4347,0.69,,9.969699002
171,GJ 163 b,49,10.6,11.81,2013,Neptune-like,3.248,0.0607 AU,8.6,0.07,GJ 163,Radial Velocity,,,04h09m15.67s,-53d22m25.3s,3500,0.4,,9.866533967
172,GJ 163 c,49,6.8,11.81,2013,Neptune-like,2.4976,0.1254 AU,25.6,0.1,GJ 163,Radial Velocity,,,04h09m15.67s,-53d22m25.3s,3500,0.4,,10.70419304
173,GJ 163 d,49,29.4,11.81,2013,Neptune-like,5.9136,1.0304 AU,620.5,0.37,GJ 163,Radial Velocity,,,04h09m15.67s,-53d22m25.3s,3500,0.4,,8.25532606
174,GJ 179 b,40,259.94,12,2009,Gas Giant,13.888,2.41 AU,2299.5,0.21,GJ 179,Radial Velocity,,,04h52m05.73s,+06d28m35.5s,3370,0.36,0.38,13.23379766
175,GJ 180 b,39,6.49,10.91,2014,Neptune-like,2.4304,0.092 AU,17.1,0.07,GJ 180,Radial Velocity,,,04h53m49.98s,-17d46m24.3s,,0.43,,10.78896974
176,GJ 180 c,39,6.4,10.91,2014,Neptune-like,2.408,0.129 AU,24.3,0.09,GJ 180,Radial Velocity,,,04h53m49.98s,-17d46m24.3s,,0.43,,10.83821595
177,GJ 180 d,39,7.56,10.91,2020,Neptune-like,2.6544,0.309 AU,106.3,0.14,GJ 180,Radial Velocity,,,04h53m49.98s,-17d46m24.3s,,0.43,,10.53609916
178,GJ 2056 b,93,16.2,10.37,2020,Neptune-like,4.1664,0.283 AU,70,0.72,GJ 2056,Radial Velocity,,,07h12m04.81s,-24d53m31.5s,,0.62,,9.163974682
179,GJ 229 A c,19,7.268,8.14,2020,Neptune-like,2.5984,0.339 AU,122,0.19,GJ 229,Radial Velocity,,,06h10m34.62s,-21d51m52.7s,,0.58,,10.57045532
180,GJ 229 b,19,8.478,8.14,2014,Neptune-like,2.8448,0.898 AU,511,0.1,GJ 229,Radial Velocity,,,06h10m34.62s,-21d51m52.7s,,0.58,,10.28681015
181,GJ 27.1 b,77,13,11.42,2014,Neptune-like,3.6624,0.101 AU,15.8,0.08,GJ 27.1,Radial Velocity,,,00h39m58.82s,-44d15m11.6s,3542,0.53,,9.5170553
182,GJ 273 b,12,2.89,9.872,2017,Super Earth,1.51,0.091101,18.6,0.1,GJ 273,Radial Velocity,,,07h27m24.50s,+05d13m32.8s,3382,0.29,0.29,12.44614165
183,GJ 273 c,12,1.18,9.872,2017,Super Earth,1.06,0.036467,4.7,0.17,GJ 273,Radial Velocity,,,07h27m24.50s,+05d13m32.8s,3382,0.29,0.29,10.31243129
184,GJ 3021 b,57,1068.29,6.59,2000,Gas Giant,13.104,0.49 AU,133.7,0.51,GJ 3021,Radial Velocity,,,00h16m12.68s,-79d51m04.3s,5540,0.9,0.9,61.09028982
185,GJ 3082 b,54,8.2,11.077,2020,Neptune-like,2.7888,0.079 AU,11.9,0.22,GJ 3082,Radial Velocity,,,01h14m34.20s,-53d56m31.6s,,0.47,,10.35308797
186,GJ 3138 b,93,1.78,10.98,2017,Super Earth,1.18,0.0197,1.2,0.19,GJ 3138,Radial Velocity,,,02h09m10.90s,-16d20m22.5s,3717,0.68,0.5,12.55297832
187,GJ 3138 c,93,4.18,10.98,2017,Super Earth,1.88,0.057,6,0.11,GJ 3138,Radial Velocity,,,02h09m10.90s,-16d20m22.5s,3717,0.68,0.5,11.6131858
188,GJ 3138 d,93,10.5,10.98,2017,Neptune-like,3.2256,0.698 AU,257.8,0.32,GJ 3138,Radial Velocity,,,02h09m10.90s,-16d20m22.5s,3717,0.68,0.5,9.909667195
189,GJ 317 b,49,792.5,11.97,2007,Gas Giant,13.216,1.151 AU,693.5,0.07,GJ 317,Radial Velocity,,,08h40m59.22s,-23d27m22.6s,,0.42,,44.55433871
190,GJ 317 c,49,521.13532,11.97,2018,Gas Giant,13.44,5.23 AU,6752.5,0.17,GJ 317,Radial Velocity,,,08h40m59.22s,-23d27m22.6s,,0.42,,28.32975132
191,GJ 328 b,67,729.1,9.97,2013,Gas Giant,13.328,4.5 AU,4088,0.37,GJ 328,Radial Velocity,,,08h55m07.62s,+01d32m47.4s,3900,0.69,,40.30397876
192,GJ 3293 b,66,23.54,11.962,2015,Neptune-like,5.1856,0.14339 AU,30.6,0.06,GJ 3293,Radial Velocity,,,04h28m35.72s,-25d10m09.5s,3466,0.42,0.4,8.596055728
193,GJ 3293 c,66,21.09,11.962,2015,Neptune-like,4.8608,0.36175 AU,122.6,0.11,GJ 3293,Radial Velocity,,,04h28m35.72s,-25d10m09.5s,3466,0.42,0.4,8.764998913
194,GJ 3293 d,66,7.6,11.962,2017,Neptune-like,2.6656,0.19394 AU,48.1,0.12,GJ 3293,Radial Velocity,,,04h28m35.72s,-25d10m09.5s,3466,0.42,0.4,10.5030256
195,GJ 3293 e,66,3.28,11.962,2017,Super Earth,1.63,0.08208,13.3,0.21,GJ 3293,Radial Velocity,,,04h28m35.72s,-25d10m09.5s,3466,0.42,0.4,12.12242277
196,GJ 3323 b,17,2.02,12.22,2017,Super Earth,1.23,0.03282,5.4,0.23,GJ 3323,Radial Velocity,,,05h01m57.43s,-06d56m46.5s,3159,0.16,0.12,13.11088288
197,GJ 3323 c,17,2.31,12.22,2017,Super Earth,1.32,0.1264,40.5,0.17,GJ 3323,Radial Velocity,,,05h01m57.43s,-06d56m46.5s,3159,0.16,0.12,13.01831898
198,GJ 3341 b,76,6.6,12.08,2015,Neptune-like,2.4528,0.089 AU,14.2,0.31,GJ 3341,Radial Velocity,,,05h15m46.72s,-31d17m45.4s,3526,0.47,0.44,10.77234991
199,GJ 338 B b,21,10.27,7.7,2020,Neptune-like,3.1808,0.141 AU,24.5,0.11,GJ 338 B,Radial Velocity,,,09h14m24.70s,+52d41m10.9s,4005,0.64,0.58,9.967551985
200,GJ 3470 b,96,13.9,12.33,2012,Neptune-like,4.5696,0.0355 AU,3.3,0.02,GJ 3470,Radial Velocity,89.13,0.8,07h59m05.84s,+15d23m29.4s,3600,0.54,0.55,6.536559518
201,GJ 3512 b,31,146.771,15.05,2019,Gas Giant,14.224,0.338 AU,203.6,0.44,GJ 3512,Radial Velocity,,,08h41m20.13s,+59d29m50.6s,3081,0.12,0.14,7.123403694
202,GJ 357 b,31,1.84,10.92,2019,Super Earth,1.217,0.035,3.9,0,GJ 357,Transit,89.12,5.6,09h36m01.64s,-21d39m38.9s,3505,0.34,0.34,12.19909063
203,GJ 357 c,31,3.4,10.92,2019,Super Earth,1.66,0.061,9.1,0,GJ 357,Radial Velocity,,,09h36m01.64s,-21d39m38.9s,3505,0.34,0.34,12.11584008
204,GJ 357 d,31,6.1,10.92,2019,Neptune-like,2.3408,0.204 AU,55.7,0,GJ 357,Radial Velocity,,,09h36m01.64s,-21d39m38.9s,3505,0.34,0.34,10.93180833
205,GJ 3634 b,65,8.4,11.93,2010,Neptune-like,2.8336,0.0287 AU,2.6,0.08,GJ 3634,Radial Velocity,59,,10h58m35.10s,-31d08m38.4s,,0.45,0.43,10.27289832
206,GJ 3779 b,45,8,12.96,2018,Neptune-like,2.744,0.026 AU,3,0.07,GJ 3779,Radial Velocity,,,13h22m56.74s,+24d28m03.5s,3324,0.27,0.28,10.43308064
207,GJ 3942 b,55,7.14,10.25,2017,Neptune-like,2.5648,0.0608 AU,6.9,0.12,GJ 3942,Radial Velocity,,,16h09m03.14s,+52d56m37.9s,3867,0.63,0.61,10.65815405
208,GJ 3998 b,59,2.47,10.83,2016,Super Earth,1.38,0.029,2.6,0,GJ 3998,Radial Velocity,,,17h16m00.64s,+11d03m27.6s,3722,0.5,0.49,12.73589798
209,GJ 3998 c,59,6.26,10.83,2016,Neptune-like,2.3744,0.089 AU,13.7,0.05,GJ 3998,Radial Velocity,,,17h16m00.64s,+11d03m27.6s,3722,0.5,0.49,10.90328482
210,GJ 411 b,8,2.99,7.49,2019,Super Earth,1.54,0.0785,13,0.22,GJ 411,Radial Velocity,,,11h03m20.19s,+35d58m11.6s,3563,0.39,0.39,12.37999695
211,GJ 422 b,41,11.07,11.55,2014,Neptune-like,3.3264,0.111 AU,20.1,0.11,GJ 422,Radial Velocity,,,11h16m00.21s,-57d32m51.6s,,0.35,,9.824025206
212,GJ 4276 b,70,16.57,11.66,2019,Neptune-like,4.2224,0.082 AU,13.4,0.37,GJ 4276,Radial Velocity,,,22h25m17.05s,+59d24m49.8s,3387,0.41,0.41,9.126296072
213,GJ 433 b,30,6.043,9.806,2011,Neptune-like,2.3296,0.062 AU,7.4,0.04,GJ 433,Radial Velocity,,,11h35m26.95s,-32d32m23.9s,,0.48,,10.9340403
214,GJ 433 c,30,32.422,9.806,2014,Neptune-like,6.272,4.819 AU,5110,0.12,GJ 433,Radial Velocity,,,11h35m26.95s,-32d32m23.9s,,0.48,,8.093166838
215,GJ 433 d,30,5.223,9.806,2020,Neptune-like,2.14,0.178 AU,36.1,0.07,GJ 433,Radial Velocity,,,11h35m26.95s,-32d32m23.9s,,0.48,,11.19910381
216,GJ 436 b,32,22.1,10.67,2004,Neptune-like,4.1664,0.0291 AU,2.6,0.14,GJ 436,Radial Velocity,86.44,1.8,11h42m11.09s,+26d42m23.7s,,0.47,0.46,12.50147163
217,GJ 480 b,46,13.2,11.51,2020,Neptune-like,3.696,0.068 AU,9.6,0.1,GJ 480,Radial Velocity,,,12h38m52.44s,+11d41m46.2s,,0.45,,9.488570687
218,GJ 504 b,57,1268,5.22,2013,Gas Giant,12.992,43.5 AU,94863.5,0,GJ 504,Imaging,,,13h16m46.52s,+09d25m27.0s,6234,1.22,,73.76630348
219,GJ 536 b,34,5.36,9.72,2016,Neptune-like,2.17,0.06661 AU,8.7,0.08,GJ 536,Radial Velocity,,,14h01m03.19s,-02d39m17.5s,3685,0.52,0.5,11.17727955
220,GJ 581 b,21,15.8,10.56,2005,Neptune-like,4.0992,0.04061 AU,5.4,0,GJ 581,Radial Velocity,,,15h19m26.82s,-07d43m20.2s,,0.31,0.29,9.23314513
221,GJ 581 c,21,5.5,10.56,2007,Neptune-like,2.21,0.0721 AU,12.9,0,GJ 581,Radial Velocity,,,15h19m26.82s,-07d43m20.2s,,0.31,0.29,11.05780516
222,GJ 581 e,21,1.7,10.56,2009,Super Earth,1.17,0.02815,3.1,0,GJ 581,Radial Velocity,,,15h19m26.82s,-07d43m20.2s,,0.31,0.29,12.19461207
223,GJ 625 b,21,2.82,10.1,2017,Super Earth,1.49,0.078361,14.6,0.13,GJ 625,Radial Velocity,,,16h25m24.62s,+54d18m14.8s,3499,0.3,0.31,12.47289777
224,GJ 649 b,34,103.976,9.69,2009,Gas Giant,12.432,1.135 AU,584,0.3,GJ 649,Radial Velocity,,,16h58m08.85s,+25d44m39.0s,3700,0.54,,6.606050574
225,GJ 667 C b,22,5.6,10.22,2011,Neptune-like,2.23,0.0505 AU,7.2,0.13,GJ 667 C,Radial Velocity,,,17h18m58.82s,-34d59m48.6s,3350,0.33,,11.0578092
226,GJ 667 C c,22,3.8,10.22,2011,Super Earth,1.77,0.125,28.1,0.02,GJ 667 C,Radial Velocity,,,17h18m58.82s,-34d59m48.6s,3350,0.33,,11.91044136
227,GJ 667 C e,22,2.7,10.22,2013,Super Earth,1.45,0.213,62.2,0.02,GJ 667 C,Radial Velocity,,,17h18m58.82s,-34d59m48.6s,3350,0.33,,12.61010059
228,GJ 667 C f,22,2.7,10.22,2013,Super Earth,1.45,0.156,39,0.03,GJ 667 C,Radial Velocity,,,17h18m58.82s,-34d59m48.6s,3350,0.33,,12.61010059
229,GJ 667 C g,22,4.6,10.22,2013,Super Earth,1.99,0.549,256.2,0.08,GJ 667 C,Radial Velocity,,,17h18m58.82s,-34d59m48.6s,3350,0.33,,11.40623907
230,GJ 674 b,15,11.09,9.37,2007,Neptune-like,3.3264,0.039 AU,4.7,0.2,GJ 674,Radial Velocity,,,17h28m39.95s,-46d53m42.7s,3600,0.35,,9.841774123
231,GJ 676 A b,52,2123.9,9.58,2010,Gas Giant,12.656,1.82 AU,1058.5,0.33,GJ 676 A,Radial Velocity,,,17h30m11.21s,-51d38m13.1s,3734,0.73,0.69,130.2062778
232,GJ 676 A c,52,2155.6,9.58,2016,Gas Giant,12.656,6.6 AU,7336.5,0,GJ 676 A,Radial Velocity,,,17h30m11.21s,-51d38m13.1s,3734,0.73,0.69,132.149655
233,GJ 676 A d,52,4.4,9.58,2012,Super Earth,1.93,0.0413,3.6,0.26,GJ 676 A,Radial Velocity,,,17h30m11.21s,-51d38m13.1s,3734,0.73,0.69,11.59922171
234,GJ 676 A e,52,8.1,9.58,2012,Neptune-like,2.7664,0.187 AU,35.4,0.13,GJ 676 A,Radial Velocity,,,17h30m11.21s,-51d38m13.1s,3734,0.73,0.69,10.393118
235,GJ 682 b,16,4.4,10.97,2014,Super Earth,1.93,0.08,17.5,0.08,GJ 682,Radial Velocity,,,17h37m03.66s,-44d19m09.2s,3028,0.27,,11.59922171
236,GJ 682 c,16,8.7,10.97,2014,Neptune-like,2.8896,0.176 AU,57.3,0.1,GJ 682,Radial Velocity,,,17h37m03.66s,-44d19m09.2s,3028,0.27,,10.23138875
237,GJ 685 b,47,9,9.97,2019,Neptune-like,2.9456,0.1344 AU,24.2,0,GJ 685,Radial Velocity,,,17h35m34.48s,+61d40m53.6s,3816,0.55,0.54,10.18557986
238,GJ 687 b,15,17.2,9.15,2014,Neptune-like,4.312,0.163 AU,38.1,0.17,GJ 687,Radial Velocity,,,17h36m25.90s,+68d20m20.9s,,0.4,,9.083678061
239,GJ 687 c,15,16,9.15,2020,Neptune-like,4.1328,1.165 AU,730,0.4,GJ 687,Radial Velocity,,,17h36m25.90s,+68d20m20.9s,,0.4,,9.198605553
240,GJ 832 b,16,215.56,8.66,2008,Gas Giant,14,3.56 AU,3650,0.08,GJ 832,Radial Velocity,,,21h33m33.98s,-49d00m32.4s,3472,0.45,,10.79948125
241,GJ 832 c,16,5.4,8.66,2014,Neptune-like,2.18,0.163 AU,35.7,0.18,GJ 832,Radial Velocity,,,21h33m33.98s,-49d00m32.4s,3472,0.45,,11.15761993
242,GJ 849 b,29,1,10.37,2006,Gas Giant,13.776,2.35 AU,1898,0.04,GJ 849,Radial Velocity,,,22h09m40.35s,-04d38m26.6s,3241,0.65,0.53,0.051742156
243,GJ 86 b,35,1401.14,6.12,1999,Gas Giant,12.88,0.11 AU,15.8,0.04,GJ 86,Radial Velocity,,,02h10m25.93s,-50d49m25.4s,5182,0.93,0.77,82.93552472
244,GJ 876 b,15,721.3652,10.191,1998,Gas Giant,13.328,0.208317 AU,61.1,0.03,GJ 876,Radial Velocity,59,,22h53m16.74s,-14d15m49.3s,,0.32,0.3,39.87640612
245,GJ 876 c,15,226.4014,10.191,2000,Gas Giant,14,0.12959 AU,30.1,0.26,GJ 876,Radial Velocity,59,,22h53m16.74s,-14d15m49.3s,,0.32,0.3,11.34263163
246,GJ 876 d,15,6.83,10.191,2005,Neptune-like,2.5088,0.020807 AU,1.9,0.21,GJ 876,Radial Velocity,59,,22h53m16.74s,-14d15m49.3s,,0.32,0.3,10.65563689
247,GJ 876 e,15,14.6,10.191,2010,Neptune-like,3.92,0.3343 AU,124.3,0.06,GJ 876,Radial Velocity,59,,22h53m16.74s,-14d15m49.3s,,0.32,0.3,9.329782361
248,GJ 887 b,11,4.2,7.335,2020,Super Earth,1.88,0.068,9.3,0,GJ 887,Radial Velocity,,,23h05m52.04s,-35d51m11.0s,3688,0.49,0.47,11.66875128
249,GJ 887 c,11,7.6,7.335,2020,Neptune-like,2.6656,0.12 AU,21.8,0,GJ 887,Radial Velocity,,,23h05m52.04s,-35d51m11.0s,3688,0.49,0.47,10.5030256
250,GJ 9066 b,15,30.9,12.27,2020,Neptune-like,6.0928,0.403 AU,241.9,0.18,GJ 9066,Radial Velocity,,,02h00m12.96s,+13d03m07.1s,,0.15,,8.173638498
251,GJ 9066 c,15,71.41376,12.27,2020,Gas Giant,9.9904,0.87 AU,766.5,0.33,GJ 9066,Radial Velocity,,,02h00m12.96s,+13d03m07.1s,,0.15,,7.025980446
252,GJ 96 b,39,19.66,9.345,2018,Neptune-like,4.6704,0.291 AU,73.9,0.44,GJ 96,Radial Velocity,,,02h22m14.64s,+47d52m48.1s,3785,0.6,,8.850466232
253,GJ 9827 b,97,4.91,10.25,2017,Super Earth,1.577,0.0188,1.2,0,GJ 9827,Transit,86.07,6.93,23h27m04.83s,-01d17m10.6s,4340,0.61,0.6,19.3869235
254,GJ 9827 c,97,0.84,10.25,2017,Super Earth,1.241,0.03925,3.6,0,GJ 9827,Transit,88.19,2.42,23h27m04.83s,-01d17m10.6s,4340,0.61,0.6,5.355826679
255,GJ 9827 d,97,4.04,10.25,2017,Neptune-like,2.022,0.05591 AU,6.2,0,GJ 9827,Transit,87.443,2.69,23h27m04.83s,-01d17m10.6s,4340,0.61,0.6,9.703085401
256,Gl 378 b,49,13.02,10.19,2019,Neptune-like,3.6624,0.039435 AU,3.8,0.11,Gl 378,Radial Velocity,,,10h02m21.75s,+48d05m19.7s,3879,0.56,0.56,9.531696924
257,Gl 49 b,32,5.63,9.56,2019,Neptune-like,2.24,0.0905 AU,13.9,0.36,Gl 49,Radial Velocity,,,01h02m38.87s,+62d20m42.2s,3805,0.52,0.51,11.01800967
258,Gl 686 b,27,6.64,9.577,2018,Neptune-like,2.464,0.0917 AU,15.5,0.08,Gl 686,Radial Velocity,,,17h37m53.35s,+18d35m30.2s,3663,0.42,0.42,10.73933682
259,GQ Lupi b,495,6340,12.43,2004,Gas Giant,33.6,100.0 AU,436503.5,0,GQ Lup,Imaging,,,15h49m12.10s,-35d39m05.1s,,0.7,,55.14440998
260,GSC 06214-00210 b,473,5072,12.375,2010,Gas Giant,20.16,320.0 AU,2203651,0,GSC 06214-00210,Imaging,,,16h21m54.67s,-20d43m09.1s,4200,0.9,,122.5431333
261,GU Piscium b,157,3582.1,13.55,2014,Gas Giant,14.168,2000.0 AU,56862912,0,GU Psc,Imaging,,,01h12m35.04s,+17d03m55.7s,,0.33,,175.2311861
262,HAT-P-11 b,123,26.69772,9.151,2008,Neptune-like,4.3568,0.05254 AU,4.9,0.22,HAT-P-1,Transit,85.634,0.282,22h57m46.83s,+38d40m29.8s,5980,1.15,1.17,13.81114603
263,HAT-P-11 c,123,729.1,9.151,2018,Gas Giant,13.328,4.13 AU,3394.5,0.6,HAT-P-11,Transit,,,19h50m50.24s,+48d04m51.1s,4780,0.81,0.68,40.30397876
264,HAT-P-12 b,465,66.887,12.84,2009,Gas Giant,10.7408,0.0384 AU,3.2,0,HAT-P-11,Radial Velocity,,,19h50m50.24s,+48d04m51.1s,4780,0.81,0.68,5.693236815
265,HAT-P-13 b,698,269.767,10.622,2009,Gas Giant,14.2464,0.04383 AU,2.9,0.01,HAT-P-12,Transit,89,0.3192,13h57m33.48s,+43d29m36.7s,4650,0.73,0.7,13.051768
266,HAT-P-13 c,698,4526.76,10.622,2009,Gas Giant,12.32,1.258 AU,446.3,0.66,HAT-P-13,Transit,83.4,,08h39m31.81s,+47d21m07.4s,5653,1.22,1.56,292.8578335
267,HAT-P-14 b,731,1090.48,9.98,2010,Gas Giant,15.904,0.0596 AU,4.6,0.11,HAT-P-13,Radial Velocity,,,08h39m31.81s,+47d21m07.4s,5653,1.22,1.56,42.33462936
268,HAT-P-15 b,631,614.98,12.16,2010,Gas Giant,11.872,0.0965 AU,10.9,0.19,HAT-P-14,Transit,83.5,,17h20m27.88s,+38d14m31.8s,6600,2.65,1.82,42.84538084
269,HAT-P-16 b,767,1329.181,10.812,2010,Gas Giant,14.4368,0.0413 AU,2.8,0.04,HAT-P-15,Transit,89.1,,04h24m59.53s,+39d27m38.3s,5568,1,1.07,62.62287986
270,HAT-P-17 b,302,183.86,10.54,2010,Gas Giant,11.76,0.0882 AU,10.3,0.35,HAT-P-16,Transit,86.6,2.42,00h38m17.56s,+42d27m47.1s,6158,1.22,1.24,13.05459502
271,HAT-P-17 c,302,1077.8,10.54,2010,Gas Giant,13.104,5.6 AU,5584.5,0.39,HAT-P-17,Transit,89.2,,21h38m08.74s,+30d29m19.4s,5246,0.99,0.87,61.63412029
272,HAT-P-18 b,541,62.449,12.759,2010,Gas Giant,11.144,0.0559 AU,5.5,0.08,HAT-P-17,Radial Velocity,,,21h38m08.74s,+30d29m19.4s,5246,0.99,0.87,4.937806565
273,HAT-P-19 b,701,92.564,12.901,2010,Gas Giant,12.6784,0.0466 AU,4,0.07,HAT-P-18,Transit,88.8,0.25,17h05m23.15s,+33d00m45.0s,4803,0.77,0.75,5.654627564
